id,rating,critic,top_critic,publisher,date
1161,6.0,arthur lazere,0,culturevulture.net,2005-05-10
1161,6.0,ty burr,1,Boston Globe,2005-05-06
1161,6.0,paul sherman,0,Boston Herald,2005-05-06
1161,6.0,bob strauss,0,Los Angeles Daily News,2005-04-22
1161,6.0,no critic,0,E! Online,2005-04-22
1161,6.0,kevin thomas,1,Los Angeles Times,2005-04-21
1161,6.0,ella taylor,1,L.A. Weekly,2005-04-21
1161,6.0,andy klein,0,Los Angeles CityBeat,2005-04-21
1161,6.0,jules brenner,0,Cinema Signals,2005-04-19
1161,6.0,jay antani,0,Los Angeles Alternative,2005-04-17
1161,6.0,david denby,1,New Yorker,2005-04-14
1161,6.0,peter debruge,0,Premiere Magazine,2005-04-05
1161,6.0,devin faraci,0,CHUD,2005-04-02
1161,6.0,maitland mcdonagh,0,TV Guide,2005-04-01
1161,6.0,kyle smith,1,New York Post,2005-04-01
1161,6.0,elizabeth weitzman,1,New York Daily News,2005-04-01
1161,6.0,peter travers,1,Rolling Stone,2005-03-31
1161,6.0,jan stuart,1,Newsday,2005-03-31
1161,6.0,david sterritt,0,Christian Science Monitor,2005-03-31
1161,6.0,ron wilkinson,0,Monsters and Critics,2005-03-31
1161,6.0,no critic,1,New York Times,2005-03-30
1161,6.0,owen gleiberman,1,Entertainment Weekly,2005-03-30
1161,6.0,no critic,0,Spirituality and Practice,2005-03-29
1161,6.0,lexi feinberg,0,CinemaBlend,2005-03-29
1161,6.0,edward douglas,0,ComingSoon.net,2005-03-29
1161,6.0,jeremiah kipp,0,Flipside Movie Emporium,2005-03-28
1161,6.0,harvey s. karten,0,Compuserve,2005-03-28
1161,6.0,donald j. levit,0,ReelTalk Movie Reviews,2005-03-25
1161,6.0,nick schager,0,Filmcritic.com,2005-03-23
1161,6.0,no critic,0,Oregonian,2005-02-18
1161,6.0,rene rodriguez,1,Miami Herald,2005-02-17
1161,6.0,eddie cockrell,1,Variety,2005-02-17
1161,6.0,ed scheid,0,Boxoffice Magazine,2004-11-28
1161,6.0,ed gonzalez,0,Slant Magazine,2004-10-25
1161,6.0,walter chaw,0,Film Freak Central,2004-10-20
1161,6.0,alan morrison,0,Empire Magazine,2004-10-06
1161,6.0,matthew leyland,0,BBC.com,2004-10-06
1161,6.0,roger moore,1,Orlando Sentinel,2009-05-13
1161,6.0,marrit ingman,0,Austin Chronicle,2005-07-10
1161,6.0,margaret a. mcgurk,0,"Journal News (Westchester, NY)",2005-04-09
1162,6.0,abbie bernstein,0,Assignment X,2018-10-31
1162,6.0,aaron peterson,0,The Hollywood Outsider,2018-10-25
1162,6.0,jacob oller,0,Vague Visages,2018-08-27
1162,6.0,asia frey,0,"Lagniappe (Mobile, AL)",2018-08-23
1162,6.0,alison rowat,0,The Herald (Scotland),2018-08-23
1162,6.0,pamela powell,0,"Daily Journal (Kankakee, IL)",2018-08-22
1162,6.0,eli glasner,0,CBC News,2018-03-21
1162,6.0,robert kojder,0,Flickering Myth,2017-12-03
1162,6.0,alexandra macaaron,0,Women's Voices for Change,2017-12-03
1162,6.0,matthew bond,0,The Mail on Sunday (UK),2017-10-23
1162,6.0,sarah marrs,0,Lainey Gossip,2017-10-17
1162,6.0,martha k. baker,0,KDHX (St. Louis),2017-08-29
1162,6.0,megan burbank,0,"The Stranger (Seattle, WA)",2017-08-22
1162,6.0,eleanor ringel,0,Saporta Report (Atlanta),2017-06-20
1162,6.0,julia alexander,0,Polygon,2017-06-02
1162,6.0,alex casey,0,New Zealand Herald,2017-02-16
1162,6.0,jane crowther,0,Total Film,2017-01-02
1162,6.0,sean p. means,0,Salt Lake Tribune,2016-12-31
1162,6.0,camilla long,0,Sunday Times (UK),2016-12-17
1162,6.0,jeff simon,0,Buffalo News,2016-12-12
1162,6.0,justin stewart,0,Brooklyn Magazine,2016-11-15
1162,6.0,matthew pejkovic,0,Matt's Movie Reviews,2016-11-13
1162,6.0,lisa rosman,0,Signature,2016-11-09
1162,6.0,sara michelle,0,MovieFreak.com,2016-08-15
1162,6.0,megan garber,1,The Atlantic,2016-07-22
1162,6.0,tara thorne,0,"The Coast (Halifax, Nova Scotia)",2016-07-11
1162,6.0,michael a. smith,0,MediaMikes,2016-06-21
1162,6.0,glenn dunks,0,Junkee,2016-05-26
1162,6.0,rip it up,0,Rip It Up,2016-05-17
1162,6.0,stefan pape,0,HeyUGuys,2016-05-16
1162,1.0,erin free,0,FILMINK (Australia),2016-05-15
1162,1.0,jason best,0,Movie Talk,2016-05-15
1162,1.0,henry fitzherbert,0,Daily Express (UK),2016-05-15
1162,1.0,wendy ide,0,Observer (UK),2016-05-15
1162,1.0,jim schembri,0,3AW,2016-05-14
1162,1.0,theresa smith,0,Independent Online (South Africa),2016-05-13
1162,1.0,jamie east,0,The Sun (UK),2016-05-12
1162,1.0,elliott noble,0,Sky Cinema,2016-05-12
1162,1.0,emma simmonds,0,Radio Times,2016-05-12
1162,1.0,brian viner,0,Daily Mail (UK),2016-05-12
1162,1.0,alice vincent,0,Daily Telegraph (UK),2016-05-12
1162,1.0,alex doenau,0,Trespass,2016-05-12
1162,1.0,sandra hall,0,Sydney Morning Herald,2016-05-12
1162,1.0,henry heffer,0,Little White Lies,2016-05-12
1162,1.0,leigh paatsch,0,Herald Sun (Australia),2016-05-11
1162,1.0,vicky roach,0,Daily Telegraph (Australia),2016-05-11
1162,1.0,paul byrnes,0,Sydney Morning Herald,2016-05-11
1162,1.0,matthew anderson,0,CineVue,2016-05-11
1162,1.0,katherine mclaughlin,0,The List,2016-05-09
1162,1.0,andrew l. urban,0,Urban Cinefile,2016-05-08
1162,1.0,louise keller,0,Urban Cinefile,2016-05-08
1162,1.0,david stratton,0,The Australian,2016-05-06
1162,1.0,sandy cohen,1,Associated Press,2016-04-29
1162,1.0,roe mcdermott,0,Hot Press,2016-04-29
1162,1.0,margaux henquinet,0,RedEye,2016-04-22
1162,1.0,francesca rudkin,0,New Zealand Herald,2016-04-21
1162,1.0,steve newall,0,Flicks.co.nz,2016-04-21
1162,1.0,john serba,0,MLive.com,2016-04-11
1162,1.0,jason bailey,0,Flavorwire,2016-04-09
1162,1.0,jimi famurewa,0,Empire Magazine,2016-04-07
1162,1.0,linda cook,0,"Quad City Times (Davenport, IA)",2016-04-05
1162,1.0,susan granger,0,SSG Syndicate,2016-04-02
1162,1.0,kelly vance,0,East Bay Express,2016-03-21
1162,1.0,john hanlon,0,John Hanlon Reviews,2016-03-20
1162,1.0,pete vonder,0,Houston Press,2016-03-18
1162,1.0,matt brunson,0,Creative Loafing,2016-03-12
1162,1.0,jim lane,0,Sacramento News &amp; Review,2016-03-10
1162,1.0,cole smithey,0,ColeSmithey.com,2016-03-10
1162,1.0,alex falcone,0,Willamette Week,2016-03-10
1162,1.0,ken eisner,0,Georgia Straight,2016-03-09
1162,1.0,peter canavese,0,Groucho Reviews,2016-03-09
1162,1.0,bob bloom,0,"Journal and Courier (Lafayette, IN)",2016-03-07
1162,1.0,glenn lovell,0,CinemaDope,2016-03-06
1162,1.0,stephen rebello,0,Playboy Online,2016-03-06
1162,1.0,kevin montes,0,The Young Folks,2016-03-06
1162,1.0,dana barbuto,0,The Patriot Ledger,2016-03-06
1162,1.0,dennis schwartz,0,Ozus' World Movie Reviews,2016-03-06
1162,1.0,john rico,0,About.com,2016-03-05
1162,1.0,rebecca murray,0,Showbiz Junkies,2016-03-05
1162,1.0,todd jorgenson,0,Cinemalogue,2016-03-04
1162,1.0,linda barnard,1,Toronto Star,2016-03-04
1162,1.0,jeffrey k. howard,0,Movie Guys with Jeff &amp; Dave,2016-03-04
1162,1.0,james berardinelli,1,ReelViews,2016-03-04
1162,1.0,andrea chase,0,Killer Movie Reviews,2016-03-04
1162,1.0,travis hopson,0,Examiner.com,2016-03-04
1162,1.0,frank wilkins,0,Reel Reviews,2016-03-04
1162,1.0,scott renshaw,0,Salt Lake City Weekly,2016-03-04
1162,1.0,radheyan simonpillai,0,NOW Toronto,2016-03-04
1162,1.0,annlee ellingson,0,L.A. Biz,2016-03-04
1162,1.0,sandy schaefer,0,ScreenRant,2016-03-04
1162,1.0,jason gorber,0,ThatShelf.com,2016-03-04
1162,1.0,tasha robinson,0,The Verge,2016-03-04
1162,1.0,todd vanderwerff,0,Vox,2016-03-04
1162,1.0,anita katz,0,San Francisco Examiner,2016-03-04
1162,1.0,alynda wheat,0,People Magazine,2016-03-04
1162,1.0,russ fischer,0,The Playlist,2016-03-04
1162,1.0,no critic,0,Spirituality and Practice,2016-03-04
1162,1.0,tony medley,0,Tolucan Times,2016-03-04
1162,1.0,charles koplinski,0,Illinois Times,2016-03-04
1162,1.0,will leitch,1,The New Republic,2016-03-04
1162,1.0,josh lasser,0,IGN Movies,2016-03-04
1162,1.0,matthew lickona,1,San Diego Reader,2016-03-04
1162,1.0,meredith borders,0,Birth.Movies.Death.,2016-03-04
1162,1.0,gary wolcott,0,Tri-City Herald,2016-03-04
1162,1.0,dustin putman,0,TheFilmFile.com,2016-03-04
1162,1.0,mathew dekinder,0,Suburban Journals of St. Louis,2016-03-04
1162,1.0,no critic,0,Common Sense Media,2016-03-04
1162,1.0,greg maki,0,"Star-Democrat (Easton, MD)",2016-03-04
1162,1.0,katherine monk,0,Ex-Press.com,2016-03-04
1162,1.0,chris bumbray,0,JoBlo's Movie Emporium,2016-03-04
1162,1.0,christian toto,0,HollywoodInToto.com,2016-03-04
1162,1.0,mark dujsik,0,Mark Reviews Movies,2016-03-04
1162,1.0,jonathan w. hickman,0,The Newnan Times-Herald,2016-03-04
1162,1.0,phil villarreal,0,ABC Tucson,2016-03-04
1162,1.0,kurt loder,0,Reason Online,2016-03-04
1162,1.0,simon houpt,1,Globe and Mail,2016-03-04
1162,1.0,adam graham,1,Detroit News,2016-03-04
1162,1.0,stephen whitty,1,Newark Star-Ledger,2016-03-04
1162,1.0,molly eichel,1,Philadelphia Inquirer,2016-03-04
1162,1.0,nell minow,0,Beliefnet,2016-03-03
1162,1.0,nicolas rapold,1,New York Times,2016-03-03
1162,1.0,richard roeper,1,Chicago Sun-Times,2016-03-03
1162,1.0,rafer guzman,1,Newsday,2016-03-03
1162,1.0,ty burr,1,Boston Globe,2016-03-03
1162,1.0,daniel m. kimmel,0,New England Movies Weekly,2016-03-03
1162,1.0,joe morgenstern,1,Wall Street Journal,2016-03-03
1162,1.0,blake crane,0,Film Racket,2016-03-03
1162,1.0,david edelstein,1,New York Magazine/Vulture,2016-03-03
1162,1.0,matt donato,0,We Got This Covered,2016-03-03
1162,1.0,bill brownstein,0,Montreal Gazette,2016-03-03
1162,1.0,jon niccum,0,Kansas City Star,2016-03-03
1162,1.0,josh bell,0,Las Vegas Weekly,2016-03-03
1162,1.0,matt goldberg,0,Collider,2016-03-03
1162,1.0,dann gire,0,Chicago Daily Herald,2016-03-03
1162,1.0,melissa weller,0,Paste Magazine,2016-03-03
1162,1.0,stuart klawans,0,The Nation,2016-03-03
1162,1.0,carrie rickey,0,Truthdig,2016-03-03
1162,1.0,leah pickett,1,Chicago Reader,2016-03-03
1162,1.0,kristian m. lin,0,Fort Worth Weekly,2016-03-03
1162,1.0,colin covert,1,Minneapolis Star Tribune,2016-03-03
1162,1.0,calvin wilson,1,St. Louis Post-Dispatch,2016-03-03
1162,1.0,rex reed,1,Observer,2016-03-03
1162,1.0,elise nakhnikian,0,Slant Magazine,2016-03-03
1162,1.0,ann hornaday,1,Washington Post,2016-03-03
1162,1.0,amy nicholson,1,MTV,2016-03-03
1162,1.0,connie ogle,1,Miami Herald,2016-03-03
1162,1.0,michael phillips,1,Chicago Tribune,2016-03-03
1162,1.0,andrew o'hehir,1,Salon.com,2016-03-03
1162,1.0,mick lasalle,1,San Francisco Chronicle,2016-03-03
1162,1.0,chris hewitt,0,St. Paul Pioneer Press,2016-03-03
1162,1.0,jesse hassenger,1,AV Club,2016-03-03
1162,1.0,bill goodykoontz,1,Arizona Republic,2016-03-03
1162,1.0,jordan hoffman,0,Guardian,2016-03-03
1162,1.0,peter travers,1,Rolling Stone,2016-03-03
1162,1.0,susan wloszczyna,1,RogerEbert.com,2016-03-03
1162,1.0,brian truitt,1,USA Today,2016-03-03
1162,1.0,preston jones,1,Fort Worth Star-Telegram/DFW.com,2016-03-03
1162,1.0,marshall fine,0,Hollywood &amp; Fine,2016-03-03
1162,1.0,soren andersen,1,Seattle Times,2016-03-03
1162,1.0,edward douglas,0,Den of Geek,2016-03-02
1162,1.0,brian orndorf,0,Blu-ray.com,2016-03-02
1162,1.0,pete hammond,0,Deadline Hollywood Daily,2016-03-02
1162,1.0,rick bentley,0,Fresno Bee,2016-03-02
1162,1.0,richard lawson,0,Vanity Fair,2016-03-02
1162,1.0,michael snydel,0,The Film Stage,2016-03-02
1162,1.0,rebecca pahle,0,Film Journal International,2016-03-02
1162,1.0,mara reinstein,1,Us Weekly,2016-03-02
1162,1.0,roger moore,0,Movie Nation,2016-03-02
1162,1.0,stephanie zacharek,1,TIME Magazine,2016-03-02
1162,1.0,harvey s. karten,0,Compuserve,2016-03-01
1162,1.0,joshua rothkopf,1,Time Out,2016-03-01
1162,1.0,melissa anderson,1,Village Voice,2016-03-01
1162,1.0,leah greenblatt,1,Entertainment Weekly,2016-02-29
1162,1.0,gregory wakeman,0,CinemaBlend,2016-02-29
1162,1.0,mike ryan,0,Uproxx,2016-02-29
1162,1.0,richard brody,1,New Yorker,2016-02-29
1162,1.0,todd mccarthy,1,Hollywood Reporter,2016-02-28
1162,1.0,justin chang,1,Variety,2016-02-28
1162,1.0,alonso duralde,1,TheWrap,2016-02-28
1163,1.0,christopher james,0,AwardsCircuit.com,2018-10-30
1163,1.0,clint worthington,0,Alcohollywood,2018-10-26
1163,1.0,micheal compton,0,Bowling Green Daily News,2018-10-25
1163,1.0,alexa dalby,0,Dog and Wolf,2018-10-17
1163,1.0,alistair ryder,0,Cinemazine,2018-10-04
1163,1.0,carlos esquives,0,Cinencuentro,2018-09-17
1163,1.0,eli glasner,0,CBC News,2018-09-10
1163,3.0,hope madden,0,Columbus Underground,2018-08-27
1163,3.0,sarah voon,0,Flicks.co.nz,2018-08-27
1163,3.0,asia frey,0,"Lagniappe (Mobile, AL)",2018-08-24
1163,3.0,tom santilli,0,AXS.com,2018-08-14
1163,3.0,chelsea phillips-carr,0,Scene Creek,2018-07-19
1163,3.0,mabel salinas,0,Cine Premiere,2018-06-24
1163,3.0,mariana fern,0,Butaca Ancha,2018-06-21
1163,3.0,james marsh,0,South China Morning Post,2018-06-10
1163,3.0,alberto bermejo,0,El Mundo (Spain),2018-05-18
1163,3.0,kaleem aftab,0,Cineuropa,2018-05-14
1163,3.0,indra arriaga,0,Anchorage Press,2018-05-10
1163,3.0,ezequiel boetti,0,Otroscines.com,2018-05-08
1163,3.0,marcos gand,0,Sensacine,2018-05-08
1163,3.0,rich cline,0,Shadows on the Wall,2018-04-30
1163,3.0,felipe vicente,0,EscribiendoCine,2018-04-30
1163,3.0,ashley menzel,0,We Live Entertainment,2018-04-30
1163,8.0,philip martin,0,Arkansas Democrat-Gazette,2018-03-30
1163,8.0,tim brayton,0,Alternate Ending,2018-03-27
1163,8.0,rob thomas,0,"Capital Times (Madison, WI)",2018-03-23
1163,8.0,masego panyane,0,Independent Online (South Africa),2018-03-23
1163,8.0,sarah ward,0,Concrete Playground,2018-03-19
1163,8.0,matthew pejkovic,0,Matt's Movie Reviews,2018-03-19
1163,8.0,matthew toomey,0,ABC Radio Brisbane,2018-03-06
1163,8.0,sarah watt,0,Stuff.co.nz,2018-03-06
1163,8.0,no critic,0,Adelaide Review,2018-03-02
1163,8.0,david stratton,0,The Australian,2018-03-02
1163,8.0,dan webster,0,Spokesman-Review (Washington),2018-03-01
1163,8.0,jake wilson,0,The Age (Australia),2018-02-28
1163,8.0,vicky roach,0,Daily Telegraph (Australia),2018-02-25
1163,8.0,lisa jensen,0,Good Times Santa Cruz,2018-02-23
1163,8.0,al hoff,0,Pittsburgh City Paper,2018-02-21
1163,8.0,matt brunson,0,Creative Loafing,2018-02-19
1163,8.0,john urbancich,0,Your Movies (cleveland.com),2018-02-17
1163,8.0,robert horton,0,"HeraldNet (Everett, WA)",2018-02-16
1163,8.0,adam graham,1,Detroit News,2018-02-16
1163,8.0,daniel barnes,0,Sacramento News &amp; Review,2018-02-15
1163,8.0,jeff simon,0,Buffalo News,2018-02-15
1163,8.0,no critic,0,The Public (Buffalo),2018-02-14
1163,8.0,steve persall,0,Tampa Bay Times,2018-02-14
1163,8.0,cameron meier,0,Orlando Weekly,2018-02-14
1163,8.0,diane carson,0,KDHX (St. Louis),2018-02-09
1163,8.0,craig d. lindsey,0,Nashville Scene,2018-02-08
1163,8.0,toba singer,0,culturevulture.net,2018-02-07
1163,8.0,peg aloi,0,Arts Fuse,2018-02-07
1163,8.0,megan burbank,0,"The Stranger (Seattle, WA)",2018-02-07
1163,8.0,christopher llewellyn,0,Film Festival Today,2018-02-06
1163,8.0,al alexander,0,The Patriot Ledger,2018-02-05
1163,8.0,stephen silver,0,Splice Today,2018-02-02
1163,8.0,katherine monk,0,Ex-Press.com,2018-02-02
1163,8.0,peter rainer,1,Christian Science Monitor,2018-02-02
1163,8.0,ken eisner,0,Georgia Straight,2018-02-01
1163,8.0,chance solem-pfeifer,0,Willamette Week,2018-02-01
1163,8.0,kimberley jones,0,Austin Chronicle,2018-02-01
1163,8.0,rafer guzman,1,Newsday,2018-02-01
1163,8.0,ty burr,1,Boston Globe,2018-02-01
1163,8.0,frank swietek,0,One Guy's Opinion,2018-01-31
1163,8.0,robert denerstein,0,Denerstein Unleashed,2018-01-26
1163,8.0,david nusair,0,Reel Film Reviews,2018-01-26
1163,8.0,chris knight,0,National Post,2018-01-25
1163,8.0,peter howell,1,Toronto Star,2018-01-25
1163,8.0,kim hughes,0,Original Cin,2018-01-25
1163,8.0,gary m. kramer,0,Philadelphia Gay News,2018-01-25
1163,8.0,gary thompson,0,Philadelphia Daily News,2018-01-25
1163,8.0,kelly vance,0,East Bay Express,2018-01-24
1163,8.0,steve murray,0,ArtsATL,2018-01-24
1163,8.0,jeffrey edalatpour,0,KQED (San Francisco),2018-01-23
1163,8.0,jonathan w. hickman,0,Daily Film Fix,2018-01-19
1163,8.0,tim appelo,0,AARP Movies for Grownups,2018-01-18
1163,8.0,ann hornaday,1,Washington Post,2018-01-18
1163,8.0,robert kojder,0,Flickering Myth,2018-01-12
1163,8.0,richard roeper,1,Chicago Sun-Times,2018-01-12
1163,8.0,anita katz,0,San Francisco Examiner,2018-01-12
1163,8.0,robin clifford,0,Reeling Reviews,2018-01-11
1163,8.0,mick lasalle,1,San Francisco Chronicle,2018-01-11
1163,8.0,bill goodykoontz,1,Arizona Republic,2018-01-11
1163,1.0,mark demetrius,0,FILMINK (Australia),2018-01-10
1163,1.0,mike mcgranaghan,0,Aisle Seat,2018-01-09
1163,1.0,roger tennis,0,Cinemaclips.com,2018-01-09
1163,1.0,roger moore,0,Movie Nation,2018-01-08
1163,1.0,anthony lane,1,New Yorker,2018-01-08
1163,1.0,jeffrey m. anderson,0,Combustible Celluloid,2018-01-06
1163,1.0,bob strauss,0,Los Angeles Daily News,2017-12-29
1163,1.0,todd jorgenson,0,Cinemalogue,2017-12-29
1163,1.0,susan wloszczyna,1,RogerEbert.com,2017-12-29
1163,1.0,alan scherstuhl,1,Village Voice,2017-12-29
1163,1.0,mark dujsik,0,Mark Reviews Movies,2017-12-28
1163,1.0,joe morgenstern,1,Wall Street Journal,2017-12-28
1163,1.0,ella taylor,1,NPR,2017-12-28
1163,1.0,kristen lopez,0,The Young Folks,2017-12-28
1163,1.0,kenneth turan,1,Los Angeles Times,2017-12-28
1163,1.0,sara stewart,1,New York Post,2017-12-28
1163,1.0,stephen whitty,1,Newark Star-Ledger,2017-12-27
1163,1.0,jake coyle,1,Associated Press,2017-12-27
1163,1.0,jeannette catsoulis,1,New York Times,2017-12-27
1163,1.0,samantha ladwig,0,Bust Magazine,2017-12-27
1163,1.0,james berardinelli,1,ReelViews,2017-12-26
1163,1.0,michael ordo,0,Common Sense Media,2017-12-22
1163,1.0,inkoo kang,1,TheWrap,2017-12-22
1163,1.0,katie rife,1,AV Club,2017-12-21
1163,1.0,david noh,0,Film Journal International,2017-12-20
1163,1.0,chuck bowen,0,Slant Magazine,2017-12-20
1163,1.0,susan granger,0,SSG Syndicate,2017-12-19
1163,1.0,rich cline,0,Contactmusic.com,2017-12-17
1163,1.0,john powers,0,Vogue,2017-12-13
1163,1.0,nathan osborne,0,Film Inquiry,2017-11-21
1163,1.0,no critic,0,Cine Premiere,2017-11-20
1163,1.0,matthew bond,0,The Mail on Sunday (UK),2017-11-20
1163,1.0,edward porter,0,Sunday Times (UK),2017-11-20
1163,1.0,aine o'connor,0,Sunday Independent (Ireland),2017-11-19
1163,1.0,grant rollings,0,The Sun (UK),2017-11-19
1163,1.0,tim robey,0,Daily Telegraph (UK),2017-11-19
1163,1.0,simran hans,0,Observer (UK),2017-11-19
1163,1.0,philip de,1,Time Out,2017-11-17
1163,1.0,allan hunter,0,Daily Express (UK),2017-11-17
1163,1.0,brian viner,0,Daily Mail (UK),2017-11-16
1163,1.0,ed potton,0,Times (UK),2017-11-16
1163,1.0,deborah ross,0,The Spectator,2017-11-16
1163,1.0,tara brady,0,Irish Times,2017-11-16
1163,1.0,alistair harkness,0,Scotsman,2017-11-15
1163,1.0,geoffrey macnab,0,Independent (UK),2017-11-15
1163,1.0,danny leigh,0,Financial Times,2017-11-15
1163,1.0,philip kemp,0,Total Film,2017-11-14
1163,1.0,olly richards,0,Empire Magazine,2017-11-14
1163,1.0,christopher machell,0,The Skinny,2017-11-14
1163,1.0,courtney howard,0,Fresh Fiction,2017-11-12
1163,1.0,travis hopson,0,Punch Drunk Critics,2017-10-21
1163,1.0,saskia baron,0,The Arts Desk,2017-10-19
1163,1.0,linda marric,0,HeyUGuys,2017-10-12
1163,1.0,angie errigo,0,The List,2017-10-11
1163,1.0,keith uhlich,0,Slant Magazine,2017-09-15
1163,1.0,susan g. cole,0,NOW Toronto,2017-09-13
1163,1.0,wendy ide,0,Screen International,2017-09-07
1163,1.0,david ehrlich,1,indieWire,2017-09-05
1163,1.0,peter debruge,1,Variety,2017-09-03
1163,1.0,gregory ellwood,0,The Playlist,2017-09-02
1163,1.0,peter bradshaw,0,Guardian,2017-09-02
1163,1.0,stephen farber,1,Hollywood Reporter,2017-09-02
1164,1.0,murtada elfadl,0,Film Experience,2018-12-06
1164,1.0,nell minow,0,Movie Mom,2018-12-06
1164,1.0,jeanne kaplan,0,Kaplan vs. Kaplan,2018-12-06
1164,1.0,david kaplan,0,Kaplan vs. Kaplan,2018-12-06
1164,1.0,ella taylor,1,NPR,2018-12-06
1164,1.0,rick bentley,0,Tribune News Service,2018-12-06
1164,1.0,allison shoemaker,0,Consequence of Sound,2018-12-06
1164,1.0,monica castillo,1,RogerEbert.com,2018-12-06
1164,1.0,harvey s. karten,0,Shockya.com,2018-12-06
1164,1.0,emily yoshida,1,New York Magazine/Vulture,2018-12-06
1164,1.0,no critic,1,New York Times,2018-12-06
1164,1.0,rafer guzman,1,Newsday,2018-12-06
1164,1.0,kenneth turan,1,Los Angeles Times,2018-12-05
1164,1.0,inkoo kang,1,Slate,2018-12-05
1164,1.0,rendy jones,0,Rendy Reviews,2018-12-05
1164,1.0,derek smith,0,Slant Magazine,2018-12-05
1164,1.0,rich cline,0,Shadows on the Wall,2018-12-05
1164,1.0,lindsey bahr,1,Associated Press,2018-12-05
1164,1.0,nicholas barber,0,BBC.com,2018-12-05
1164,1.0,danielle solzman,0,Solzy at the Movies,2018-12-05
1164,1.0,joey magidson,0,Hollywood News,2018-12-05
1164,1.0,jesse hassenger,1,AV Club,2018-12-04
1164,1.0,katie walsh,1,Tribune News Service,2018-12-04
1164,1.0,no critic,0,JoBlo's Movie Emporium,2018-12-04
1164,1.0,nate adams,0,The Only Critic,2018-12-04
1164,1.0,cain noble-davies,0,FILMINK (Australia),2018-12-03
1164,1.0,mara reinstein,1,Us Weekly,2018-12-03
1164,1.0,vincent mancini,0,FilmDrunk,2018-12-03
1164,1.0,leah greenblatt,1,Entertainment Weekly,2018-12-03
1164,1.0,richard brody,1,New Yorker,2018-12-03
1164,1.0,samantha incorvaia,1,Arizona Republic,2018-12-03
1164,1.0,kristy puchko,0,Riot Material,2018-11-30
1164,1.0,julian roman,0,MovieWeb,2018-11-29
1164,1.0,roger moore,0,Movie Nation,2018-11-29
1164,1.0,stephanie zacharek,1,TIME Magazine,2018-11-29
1164,1.0,matt oakes,0,Silver Screen Riot,2018-11-28
1164,1.0,david crow,0,Den of Geek,2018-11-27
1164,1.0,fred topel,0,Nerd Report,2018-11-26
1164,1.0,joshua rothkopf,1,Time Out,2018-11-21
1164,1.0,kristen lopez,0,Culturess,2018-11-21
1164,1.0,clayton davis,0,AwardsCircuit.com,2018-11-21
1164,1.0,kate stables,0,Total Film,2018-11-20
1164,1.0,harvey s. karten,0,Big Apple Reviews,2018-11-19
1164,1.0,erik anderson,0,AwardsWatch,2018-11-17
1164,1.0,kevin maher,0,Times (UK),2018-11-16
1164,1.0,tim grierson,0,Screen International,2018-11-16
1164,1.0,kimber myers,0,The Playlist,2018-11-16
1164,1.0,no critic,0,Splash Report,2018-11-16
1164,1.0,david ehrlich,1,indieWire,2018-11-16
1164,1.0,robbie collin,0,Daily Telegraph (UK),2018-11-16
1164,1.0,helen o'hara,0,Empire Magazine,2018-11-16
1164,1.0,benjamin lee,0,Guardian,2018-11-16
1164,1.0,todd mccarthy,1,Hollywood Reporter,2018-11-16
1164,1.0,robert kojder,0,Flickering Myth,2018-11-16
1164,1.0,courtney howard,0,Fresh Fiction,2018-11-15
1164,1.0,perri nemiroff,0,Collider,2018-11-15
1164,1.0,yolanda machado,1,TheWrap,2018-11-15
1166,1.0,john lui,0,The Straits Times (Singapore),2017-11-07
1166,1.0,joanne soh,0,The New Paper (Singapore),2017-09-20
1166,1.0,mike gallucci,0,Willamette Week,2016-02-26
1167,1.0,nick rogers,0,The Film Yap,2016-06-02
1167,1.0,jason bailey,0,Flavorwire,2016-04-09
1167,1.0,lisa schwarzbaum,1,Entertainment Weekly,2011-09-07
1167,1.0,todd mccarthy,1,Variety,2009-03-26
1167,1.0,rob gonsalves,0,eFilmCritic.com,2008-02-13
1167,1.0,emanuel levy,0,EmanuelLevy.Com,2006-06-27
1167,1.0,jeffrey m. anderson,0,Combustible Celluloid,2006-05-26
1167,1.0,no critic,1,Time Out,2006-01-26
1167,1.0,victoria alexander,0,FilmsInReview.com,2004-08-14
1167,1.0,nick davis,0,Nick's Flick Picks,2004-07-30
1167,1.0,scott weinberg,0,eFilmCritic.com,2004-07-01
1167,1.0,betty jo,0,ReelTalk Movie Reviews,2004-06-05
1167,1.0,james sanford,0,Kalamazoo Gazette,2004-04-02
1167,1.0,fred topel,0,About.com,2003-07-25
1167,1.0,blake davis,0,KFOR Channel 4 News,2003-04-04
1167,1.0,luke y. thompson,0,New Times,2003-02-03
1167,1.0,kevin n. laforest,0,Montreal Film Journal,2002-09-10
1167,1.0,no critic,0,Spirituality and Practice,2002-08-27
1167,1.0,christine james,0,Boxoffice Magazine,2002-06-05
1167,1.0,janet maslin,1,New York Times,2000-01-01
1167,1.0,roger ebert,1,Chicago Sun-Times,2000-01-01
1167,1.0,desson thomson,1,Washington Post,2000-01-01
1167,1.0,kj doughton,0,Nitrate Online,2000-01-01
1167,1.0,steve davis,0,Austin Chronicle,2000-01-01
1167,1.0,chris hicks,0,Deseret News (Salt Lake City),2000-01-01
1167,1.0,susan wloszczyna,1,USA Today,2000-01-01
1167,1.0,no critic,0,eFilmCritic.com,2004-07-03
1167,1.0,jake euker,0,"F5 (Wichita, KS)",2004-07-02
